account_id,aprs,is_overdue,last_payment_amount,last_payment_date,last_statement_balance,last_statement_issue_date,minimum_payment_amount,next_payment_due_date,item_id,institution_id,account_number,current_late_fee,escrow_balance,has_pmi,has_prepayment_penalty,loan_term,loan_type_description,maturity_date,next_monthly_payment,origination_date,origination_principal_amount,past_due_amount,ytd_interest_paid,ytd_principal_paid,interest_rate.percentage,interest_rate.type,property_address.city,property_address.country,property_address.postal_code,property_address.region,property_address.street,disbursement_dates,expected_payoff_date,guarantor,interest_rate_percentage,loan_name,outstanding_interest_amount,payment_reference_number,sequence_number,loan_status.end_date,loan_status.type,pslf_status.estimated_eligibility_date,pslf_status.payments_made,pslf_status.payments_remaining,repayment_plan.description,repayment_plan.type,servicer_address.city,servicer_address.country,servicer_address.postal_code,servicer_address.region,servicer_address.street
RL471klJDRH85QLJalg3INK6jyqbL7fa5beVv,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,aaLn34RJboulvKeL4M91czerNkQMyEi7lxXXv,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wBe45y6DmgSxVGB7mXNLH4dQb1JvRnuPKonX9,,,3141.54,2019-08-01,,,,2019-11-15,aaLn34RJboulvKeL4M91czerNkQMyEi7lxXXv,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
V87MgVzoDlHw5yvXxmEGhQ54k6VWyMT9NPGMm,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,aaLn34RJboulvKeL4M91czerNkQMyEi7lxXXv,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
8rNQ6n4qR5iQLLNaLxelSAwzmLN6gKiW3dnv6,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,KobmRxwZVMtn66VG6JL1i15AGrn7rlhVraQ4m,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nryj4qmwJNiBXXvVXn6biEJ1LqQAz7IAlxoP8,,,3141.54,2019-08-01,,,,2019-11-15,KobmRxwZVMtn66VG6JL1i15AGrn7rlhVraQ4m,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
GMWmwrbok7skzzdjzDxeSPD41Bklnyu6MEaJJ,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,KobmRxwZVMtn66VG6JL1i15AGrn7rlhVraQ4m,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
dQ35GbaLovFGZnWkMPyqSLwnJDelkXuJrQgwD,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,vKWPpQ9NxZHmMe4Eq3gZTx3wVyx8rWuWJyoen,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jomlwzXWGBUGweA96ogJS9mBRZbMkei6lLp59,,,3141.54,2019-08-01,,,,2019-11-15,vKWPpQ9NxZHmMe4Eq3gZTx3wVyx8rWuWJyoen,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
PGZ5mVXlKvToWa5bAQP8HZ5qQRwBxacoVW3DK,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,vKWPpQ9NxZHmMe4Eq3gZTx3wVyx8rWuWJyoen,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
PD9o1epgA5cw1m9yaAmEHZ599WgvvVCoy8kro,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,eW71BaVKD5Fq6DvVJXD3Umq4NXqPvKhLRlxPZ,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWrengV9A5FNrZ9VvgZyHapBBWJddXHe1PRDP,,,3141.54,2019-08-01,,,,2019-11-15,eW71BaVKD5Fq6DvVJXD3Umq4NXqPvKhLRlxPZ,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
QDvmLVo8A5cDb69Xvk6QTVD55J733btwlZMWz,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,eW71BaVKD5Fq6DvVJXD3Umq4NXqPvKhLRlxPZ,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
1ZpQV9JaezTmVgeQzZQpHxln4Rq8AquprDXgd,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,XPnxGjo9N4IRwQAmGWmNi8M46ZN95LidzNDJd,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8KGgm96QxNsoEVJlN3l4SAZ6MpQabQCW8NpAn,,,3141.54,2019-08-01,,,,2019-11-15,XPnxGjo9N4IRwQAmGWmNi8M46ZN95LidzNDJd,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
g9VoXmp3rEsrmqnwVxwvHPjLWzDwGDCE5yRbb,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,XPnxGjo9N4IRwQAmGWmNi8M46ZN95LidzNDJd,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
JPkKjZJwwVT3e85g1gBxHDooAWnW8qfBwJRA7,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,Ex7gdPJVV3TqmJ5wLwVnHr77p6GkxWCXvP6zv,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yxdZEowkkrT8yWjzDzqXidvvPy4ykpF4pAEab,,,3141.54,2019-08-01,,,,2019-11-15,Ex7gdPJVV3TqmJ5wLwVnHr77p6GkxWCXvP6zv,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
mpJBj4vMMAUrMVqK4KXDuNzz6drdaKig8J1oW,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,Ex7gdPJVV3TqmJ5wLwVnHr77p6GkxWCXvP6zv,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
zZvnX3M6P8tyZEKBlqXXHJEvVJvnkjtljBMeR,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,w7vgmrA6apsy7len3AQQH47wl9QWMbfrDxQKV,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aWQobjdRgATdLn7xDm55SzxLPzLWnDiZnJoXQ,,,3141.54,2019-08-01,,,,2019-11-15,w7vgmrA6apsy7len3AQQH47wl9QWMbfrDxQKV,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
dn1G6QdRWKtlryR4PjvvUL4KqLKPnocJ9zlXe,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,w7vgmrA6apsy7len3AQQH47wl9QWMbfrDxQKV,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
ZPAAAjx98ytvlPkJko1VFalBE63bjzseaNELJ,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,E8WWWrzPwBcABVkZkqKaIr71gb6R7WiXjwzew,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oloooLRPJmump1GJGRo8S5v87lK1Q6SoQzZ9v,,,3141.54,2019-08-01,,,,2019-11-15,E8WWWrzPwBcABVkZkqKaIr71gb6R7WiXjwzew,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
pqmmmXJjPRsAoDE9EPe8I6vl34jmwVcplWvgb,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,E8WWWrzPwBcABVkZkqKaIr71gb6R7WiXjwzew,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
L6pa6PxxmXHKQqlnpwpLH1EB9eyg7MSk6mAbl,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,ljmDjABBb3hDpmJEkRk9cvB9JVl3w5iZLyNgL,ins_111436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EbVKb3ll8XSGRnyxwLwjTrjnVlx5kwi48Mawz,,,3141.54,2019-08-01,,,,2019-11-15,ljmDjABBb3hDpmJEkRk9cvB9JVl3w5iZLyNgL,ins_111436,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
8AJmAZyyNXUr3e4JyMylsAX6l8qwMeSW7RPAN,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,ljmDjABBb3hDpmJEkRk9cvB9JVl3w5iZLyNgL,ins_111436,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
dxB1AEVqNmSAvv7rKq13hL6wB9rDXLFJEgMqr,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,k7PvrE5dp8CBeelKd7JzIe7AvZL67eIWxBaDg,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jjNvKEVxk8IEbbRq1JLKh9zmjynZe9u6WpMjn,,,3141.54,2019-08-01,,,,2019-11-15,k7PvrE5dp8CBeelKd7JzIe7AvZL67eIWxBaDg,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
P86JdzpgjBT4nnLgp8zqIZW5XlbRaZto63knp,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,k7PvrE5dp8CBeelKd7JzIe7AvZL67eIWxBaDg,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
jG8WG7zg7ghbDANa1z8vF9z3pMgqzzHxAJ9oa,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,a1mZ17D373t5zvorpw8VIzvbl1L1PDF7VxMdZ,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MyK8yPXZPZipN5ZvzbmwHzmD3JZbmmtNyQkbg,,,3141.54,2019-08-01,,,,2019-11-15,a1mZ17D373t5zvorpw8VIzvbl1L1PDF7VxMdZ,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
ZPm4PBRjBjCnAKXDpReVFaWXMxklWWSPl7Wnq,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,a1mZ17D373t5zvorpw8VIzvbl1L1PDF7VxMdZ,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
EGr4KzwQLbilAK4aBb9BIrjN6b8agjF4k59KM,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,vZRVDrMN6ys5ew3vGm9GhxdMxeJGWdCW4Bw7D,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elJVXqPpR3SeJypVNr4NsmWZeLxrKWir537jr,,,3141.54,2019-08-01,,,,2019-11-15,vZRVDrMN6ys5ew3vGm9GhxdMxeJGWdCW4Bw7D,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
77VAbJaKgmU3gZy4KlwKUWeyE1da7eFdnBM9g,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,vZRVDrMN6ys5ew3vGm9GhxdMxeJGWdCW4Bw7D,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
orz8wNdzqPtp8ra56ZxAc5gXJL16yNFoGyzva,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,mqKo8Z3KR4I1vq7LMjeKUNxq8lGkKVuLwnr3R,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AePMBbyPAdfxlZbw3PGQc7VB4A6WZyt93PdBD,,,3141.54,2019-08-01,,,,2019-11-15,mqKo8Z3KR4I1vq7LMjeKUNxq8lGkKVuLwnr3R,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
WdxlPgqxjbFZX57zaMPKT3lEDW5Gb1F6qEDBM,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,mqKo8Z3KR4I1vq7LMjeKUNxq8lGkKVuLwnr3R,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
8ND4PxwpKKFea8QlGVnesApwkWdk5lSgm95Px,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,QrXQAeVJBBfDy9GnAQlDsV6q1P67Rotpq4yXm,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nyMm9Xp5EEf6VDBbz1A6uEgJeyGeWBCZbzDaG,,,3141.54,2019-08-01,,,,2019-11-15,QrXQAeVJBBfDy9GnAQlDsV6q1P67Rotpq4yXm,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
GWyb6G3QZZHxjPkeQ6VxcPvDMm8MWVcq3bwVA,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,QrXQAeVJBBfDy9GnAQlDsV6q1P67Rotpq4yXm,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
z8PRqWJZZai3ayP1yJd3hJMvl1bjKdf3ZbVnK,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,DWbpakomm1uy9bLkbvxysg9nZWRPNKUvzgdWA,ins_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aAg4VqkWWBH9XdqBdEJ9SzRLJ96DkytkbmNMZ,,,3141.54,2019-08-01,,,,2019-11-15,DWbpakomm1uy9bLkbvxysg9nZWRPNKUvzgdWA,ins_13,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
dKWjVzgnnDI3Alzml5w3hLzKw3boBxtBd1kpZ,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,DWbpakomm1uy9bLkbvxysg9nZWRPNKUvzgdWA,ins_13,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
